source,record_id,source_categories,families,carrier_kinds,configuration_evidence,canonicalization_role,multiplicity,multiplicity_basis,source_element_count,extractable_configured_count,reference_rs_count,attached_tetrahedral_count,reference_locus_count,structure_available
chiralfinder_rota,RotA-0350,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0351,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0352,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0353,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0354,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0355,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0356,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0357,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0358,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0359,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0360,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0361,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0362,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0363,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0364,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0365,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0366,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0367,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0368,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0369,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0370,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0371,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0372,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0373,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0374,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0375,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0376,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0377,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0378,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0379,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0380,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0381,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0382,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0383,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0384,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0385,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,3,0,,,3,true
chiralfinder_rota,RotA-0386,Spiral atom and chain,axis_locus_unresolved,path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0387,Spiral atom and chain,axis_locus_unresolved,path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0388,Spiral atom and chain,axis_locus_unresolved,path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0389,Spiral atom and chain,axis_locus_unresolved,path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0390,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0391,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0392,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0393,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0394,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0395,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0396,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0397,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0398,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0399,Chiral atom pair,axis_locus_unresolved,axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0400,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0401,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0402,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0403,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0404,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0405,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0406,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0407,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0408,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0409,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0410,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0411,Spiral atom and chain,axis_locus_unresolved,path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0412,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0413,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0414,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0415,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0416,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0417,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0418,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0419,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0420,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0421,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0422,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0423,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0424,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0425,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0426,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0427,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0428,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0429,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0430,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0431,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0432,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0433,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0434,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0435,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0436,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0437,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0438,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0439,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0440,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0441,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0442,Spiral atom and chain,axis_locus_unresolved,path,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0443,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0444,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0445,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0446,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0447,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0448,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0449,Biaryl structure,atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0450,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0451,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0452,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0453,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0454,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0455,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0456,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0457,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0458,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0459,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0460,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0461,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0462,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0463,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0464,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0465,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0466,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0467,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0468,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0469,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0470,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0471,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0472,Heterobiaryl (C-N),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0473,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0474,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0475,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0476,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0477,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0478,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0479,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0480,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0481,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0482,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0483,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0484,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0485,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0486,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0487,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0488,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0489,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0490,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0491,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0492,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0493,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0494,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0495,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0496,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0497,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,multiple,reference_axis_loci,2,0,,,2,true
chiralfinder_rota,RotA-0498,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0499,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0500,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0501,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0502,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0503,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0504,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0505,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0506,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0507,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0508,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0509,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0510,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0511,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0512,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0513,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0514,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0515,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
chiralfinder_rota,RotA-0516,Heterobiaryl (C-B),atrop_bond,bond_axis,locus_only_no_handedness,support_canonicalization_only,single,reference_axis_loci,1,0,,,1,true
